,cat_id,cat_nm_0,cat_nm_1,cat_nm_2,cat_nm_3
3805,50007276,여가/생활편의,국내여행/체험,액티비티,스키/보드 시즌권
3806,50007282,여가/생활편의,국내여행/체험,액티비티,스파/찜질방
3807,50007279,여가/생활편의,국내여행/체험,액티비티,아쿠아리움
3808,50007278,여가/생활편의,국내여행/체험,액티비티,워터파크
3809,50007285,여가/생활편의,국내여행/체험,액티비티,체험
3810,50007280,여가/생활편의,국내여행/체험,액티비티,테마/놀이동산
3811,50007263,여가/생활편의,렌터카,단기렌터카,
3812,50007262,여가/생활편의,렌터카,장기렌터카,
3813,50007296,여가/생활편의,생활편의,e쿠폰,게임/E머니
3814,50007349,여가/생활편의,생활편의,e쿠폰,기타 e쿠폰
3815,50007297,여가/생활편의,생활편의,e쿠폰,기타 푸드/음료
3816,50007294,여가/생활편의,생활편의,e쿠폰,데이터/통화/문자
3817,50007295,여가/생활편의,생활편의,e쿠폰,도서/문화상품권
3818,50007288,여가/생활편의,생활편의,e쿠폰,백화점/마트
3819,50007301,여가/생활편의,생활편의,e쿠폰,뷔페/레스토랑
3820,50007293,여가/생활편의,생활편의,e쿠폰,쇼핑몰상품권
3821,50007292,여가/생활편의,생활편의,e쿠폰,아이스크림
3822,50007298,여가/생활편의,생활편의,e쿠폰,영화/공연관람권
3823,50007300,여가/생활편의,생활편의,e쿠폰,주유
3824,50007302,여가/생활편의,생활편의,e쿠폰,치킨/배달음식
3825,50007290,여가/생활편의,생활편의,e쿠폰,카페/베이커리
3826,50007289,여가/생활편의,생활편의,e쿠폰,패스트푸드
3827,50007303,여가/생활편의,생활편의,e쿠폰,편의점상품
3828,50007291,여가/생활편의,생활편의,e쿠폰,피자
3829,50007299,여가/생활편의,생활편의,e쿠폰,헤어/뷰티/건강
3830,50007344,여가/생활편의,생활편의,꽃/케이크배달,꽃배달
3831,50007345,여가/생활편의,생활편의,꽃/케이크배달,케이크배달
3832,50007304,여가/생활편의,생활편의,사진/영상 촬영,
3833,50007316,여가/생활편의,생활편의,온라인 콘텐츠,VOD
3834,50007351,여가/생활편의,생활편의,온라인 콘텐츠,기타 콘텐츠
3835,50007318,여가/생활편의,생활편의,온라인 콘텐츠,만화
3836,50007312,여가/생활편의,생활편의,지류/카드 상품권,기타상품권
3837,50007313,여가/생활편의,생활편의,지류/카드 상품권,기프트카드
3838,50007309,여가/생활편의,생활편의,지류/카드 상품권,도서/문화상품권
3839,50007308,여가/생활편의,생활편의,지류/카드 상품권,백화점/마트상품권
3840,50007310,여가/생활편의,생활편의,지류/카드 상품권,영화상품권
3841,50007311,여가/생활편의,생활편의,지류/카드 상품권,외식상품권
3842,50007307,여가/생활편의,생활편의,지류/카드 상품권,주유상품권
3843,50007321,여가/생활편의,예체능레슨,골프레슨,
3844,50007322,여가/생활편의,예체능레슨,구기 스포츠,
3845,50007332,여가/생활편의,예체능레슨,기타,
3846,50007327,여가/생활편의,예체능레슨,댄스/무용,
3847,50007320,여가/생활편의,예체능레슨,무예/무도,
3848,50007329,여가/생활편의,예체능레슨,미술,
3849,50007328,여가/생활편의,예체능레슨,보컬/악기,
3850,50007326,여가/생활편의,예체능레슨,아웃도어스포츠,기타
3851,50007325,여가/생활편의,예체능레슨,아웃도어스포츠,서핑/다이빙
3852,50007324,여가/생활편의,예체능레슨,아웃도어스포츠,스키/보드
3853,50007330,여가/생활편의,예체능레슨,피트니스/PT,
3854,50007331,여가/생활편의,예체능레슨,필라테스/요가,
3855,50007215,여가/생활편의,원데이클래스,기타클래스,
3856,50007201,여가/생활편의,원데이클래스,수공예 클래스,가죽공예
3857,50007212,여가/생활편의,원데이클래스,수공예 클래스,기타수공예
3858,50007204,여가/생활편의,원데이클래스,수공예 클래스,도자기
3859,50007203,여가/생활편의,원데이클래스,수공예 클래스,드로잉
3860,50007209,여가/생활편의,원데이클래스,수공예 클래스,뜨개질
3861,50007205,여가/생활편의,원데이클래스,수공예 클래스,목공예
3862,50007207,여가/생활편의,원데이클래스,수공예 클래스,비누
3863,50007211,여가/생활편의,원데이클래스,수공예 클래스,수예
3864,50007210,여가/생활편의,원데이클래스,수공예 클래스,자수
3865,50007208,여가/생활편의,원데이클래스,수공예 클래스,주얼리
3866,50007206,여가/생활편의,원데이클래스,수공예 클래스,캔들/방향제/향수
3867,50007202,여가/생활편의,원데이클래스,수공예 클래스,플라워
3868,50007214,여가/생활편의,원데이클래스,쿠킹 클래스,기타쿠킹
3869,50007213,여가/생활편의,원데이클래스,쿠킹 클래스,베이킹
3870,50007337,여가/생활편의,자기계발/취미 레슨,공예,
3871,50007338,여가/생활편의,자기계발/취미 레슨,뷰티,
3872,50007336,여가/생활편의,자기계발/취미 레슨,외국어,기타외국어
3873,50007335,여가/생활편의,자기계발/취미 레슨,외국어,영어
3874,50007340,여가/생활편의,자기계발/취미 레슨,취업/자격증/기타,
3875,50007339,여가/생활편의,자기계발/취미 레슨,커피/요리,
3876,50007260,여가/생활편의,해외여행,와이파이/USIM,
3877,50007258,여가/생활편의,해외여행,해외숙박,
3878,50007257,여가/생활편의,해외여행,해외패키지/기타,
3879,50007346,여가/생활편의,홈케어서비스,가전/가구 설치,
3880,50007347,여가/생활편의,홈케어서비스,이사/청소,
3881,50000222,출산/육아,교구,비디오/DVD,
3882,50006398,출산/육아,교구,학습교구,기타교구
3883,50006397,출산/육아,교구,학습교구,미술교구
3884,50006394,출산/육아,교구,학습교구,수학교구
3885,50006395,출산/육아,교구,학습교구,영어교구
3886,50006396,출산/육아,교구,학습교구,자연/과학교구
3887,50006393,출산/육아,교구,학습교구,한글교구
3888,50000221,출산/육아,교구,학습보드게임,
3889,50000625,출산/육아,구강청결용품,기타구강청결용품,
3890,50000623,출산/육아,구강청결용품,손가락빨기방지용품,
3891,50000621,출산/육아,구강청결용품,유아구강세정제,
3892,50000622,출산/육아,구강청결용품,유아구강청결티슈,
3893,50000620,출산/육아,구강청결용품,유아치약,
3894,50000619,출산/육아,구강청결용품,유아칫솔,
3895,50000729,출산/육아,기저귀,국내기저귀,
3896,50003701,출산/육아,기저귀,기능성기저귀,기저귀밴드
3897,50003700,출산/육아,기저귀,기능성기저귀,기저귀커버
3898,50003699,출산/육아,기저귀,기능성기저귀,땅콩기저귀
3899,50003698,출산/육아,기저귀,기능성기저귀,수영장기저귀
3900,50003697,출산/육아,기저귀,기능성기저귀,천기저귀
3901,50000730,출산/육아,기저귀,수입기저귀,
3902,50000716,출산/육아,목욕용품,기타목욕용품,
3903,50000715,출산/육아,목욕용품,욕실정리망/정리함,
3904,50000707,출산/육아,목욕용품,유아목욕가운,
3905,50000706,출산/육아,목욕용품,유아목욕의자,
3906,50000710,출산/육아,목욕용품,유아목욕장갑/스펀지,
3907,50000714,출산/육아,목욕용품,유아목욕장난감,
3908,50000708,출산/육아,목욕용품,유아목욕타월,
3909,50000709,출산/육아,목욕용품,유아샴푸캡,
3910,50000711,출산/육아,목욕용품,유아세면대/수도꼭지,
3911,50000705,출산/육아,목욕용품,유아욕조,
3912,50000713,출산/육아,목욕용품,유아욕탕온도계,
3913,50009640,출산/육아,물티슈,기능성물티슈,비데용
3914,50009660,출산/육아,물티슈,기능성물티슈,손소독용
3915,50005402,출산/육아,물티슈,리필형,
3916,50009700,출산/육아,물티슈,물티슈워머/물티슈캡,
3917,50005401,출산/육아,물티슈,캡형,
3918,50009680,출산/육아,물티슈,코인티슈/업소용,
3919,50005405,출산/육아,물티슈,혼합세트,
3920,50005403,출산/육아,물티슈,휴대용,
3921,50000854,출산/육아,분유,국내분유,
3922,50000855,출산/육아,분유,수입분유,
3923,50000856,출산/육아,분유,특수분유,
3924,50000634,출산/육아,소독/살균용품,장난감소독기,
3925,50000633,출산/육아,소독/살균용품,젖병건조대,
3926,50000630,출산/육아,소독/살균용품,젖병세정제,
3927,50000629,출산/육아,소독/살균용품,젖병소독기,
3928,50000631,출산/육아,소독/살균용품,젖병솔,
3929,50000632,출산/육아,소독/살균용품,젖병집게,
3930,50000361,출산/육아,수영복/용품,남아수영복,
3931,50000363,출산/육아,수영복/용품,수경/수모/귀마개,
3932,50000365,출산/육아,수영복/용품,수영가방/비치백,
3933,50000362,출산/육아,수영복/용품,여아수영복,
3934,50000685,출산/육아,수유용품,기타수유용품,
3935,50000746,출산/육아,수유용품,노리개젖꼭지,
3936,50000677,출산/육아,수유용품,모유보관비닐팩,
3937,50000675,출산/육아,수유용품,보틀워머,
3938,50000674,출산/육아,수유용품,분유케이스,
3939,50000680,출산/육아,수유용품,수유가리개,
3940,50000679,출산/육아,수유용품,수유쿠션/시트,
3941,50000681,출산/육아,수유용품,수유패드,
3942,50000684,출산/육아,수유용품,유두케어/젖몸살용품,
3943,50000673,출산/육아,수유용품,유축기,
3944,50000745,출산/육아,수유용품,젖꼭지,
3945,50000743,출산/육아,수유용품,젖병,
3946,50000717,출산/육아,스킨/바디용품,기저귀크림,
3947,50000728,출산/육아,스킨/바디용품,기타스킨/바디용품,
3948,50006148,출산/육아,스킨/바디용품,색조화장품,
3949,50007108,출산/육아,스킨/바디용품,어린이네일케어,
3950,50000719,출산/육아,스킨/바디용품,유아로션,
3951,50000723,출산/육아,스킨/바디용품,유아립케어,
3952,50000726,출산/육아,스킨/바디용품,유아바스/샴푸,
3953,50000724,출산/육아,스킨/바디용품,유아비누,
3954,50000721,출산/육아,스킨/바디용품,유아선크림,
3955,50000720,출산/육아,스킨/바디용품,유아오일,
3956,50000727,출산/육아,스킨/바디용품,유아입욕제,
3957,50000718,출산/육아,스킨/바디용품,유아크림,
3958,50000722,출산/육아,스킨/바디용품,유아파우더,
3959,50005411,출산/육아,스킨/바디용품,혼합세트,
3960,50005306,출산/육아,신생아의류,가제손수건,
3961,50000526,출산/육아,신생아의류,레그/스패츠,
3962,50000528,출산/육아,신생아의류,바디슈트/롬퍼,
3963,50000529,출산/육아,신생아의류,배냇저고리,
3964,50005307,출산/육아,신생아의류,세트,
3965,50000530,출산/육아,신생아의류,손/발싸개,
3966,50000531,출산/육아,신생아의류,신생아모자/보닛,
3967,50000532,출산/육아,신생아의류,우주복,
3968,50000739,출산/육아,아기간식,유아과자,
3969,50000738,출산/육아,아기간식,유아두유,
3970,50005467,출산/육아,아기간식,유아유제품,
3971,50005468,출산/육아,아기간식,유아음료,
3972,50000582,출산/육아,안전용품,디딤대,
3973,50000578,출산/육아,안전용품,머리보호대,
3974,50000583,출산/육아,안전용품,모기밴드/퇴치용품,
3975,50000577,출산/육아,안전용품,모서리보호대,
3976,50000579,출산/육아,안전용품,무릎보호대,
3977,50000580,출산/육아,안전용품,문닫힘방지,
3978,50000576,출산/육아,안전용품,안전문,
3979,50000584,출산/육아,안전용품,안전잠금장치,
3980,50000586,출산/육아,안전용품,콘센트안전커버,
3981,50004643,출산/육아,완구/매트,감각발달완구,기타감각발달완구
3982,50004219,출산/육아,완구/매트,감각발달완구,도형끼우기
3983,50004220,출산/육아,완구/매트,감각발달완구,링쌓기/컵쌓기
3984,50004221,출산/육아,완구/매트,감각발달완구,멜로디완구
3985,50004224,출산/육아,완구/매트,감각발달완구,비눗방울
3986,50004225,출산/육아,완구/매트,감각발달완구,아기전화기
3987,50004227,출산/육아,완구/매트,감각발달완구,헝겊완구
3988,50004228,출산/육아,완구/매트,공간놀이기구,그네/그네봉
3989,50004229,출산/육아,완구/매트,공간놀이기구,놀이집
3990,50004230,출산/육아,완구/매트,공간놀이기구,다기능놀이터
3991,50004231,출산/육아,완구/매트,공간놀이기구,미끄럼틀
3992,50004232,출산/육아,완구/매트,공간놀이기구,볼텐트/놀이텐트
3993,50000371,출산/육아,완구/매트,놀이방매트,
3994,50004233,출산/육아,완구/매트,물놀이용품,구명조끼
3995,50004234,출산/육아,완구/매트,물놀이용품,목튜브/암링
3996,50004242,출산/육아,완구/매트,물놀이용품,물총
3997,50004236,출산/육아,완구/매트,물놀이용품,보트
3998,50004237,출산/육아,완구/매트,물놀이용품,보행기튜브
3999,50004243,출산/육아,완구/매트,물놀이용품,비치볼
4000,50004235,출산/육아,완구/매트,물놀이용품,스노클링
4001,50004240,출산/육아,완구/매트,물놀이용품,튜브
4002,50004239,출산/육아,완구/매트,물놀이용품,풀장
4003,50004249,출산/육아,완구/매트,미술놀이,그림판
4004,50004250,출산/육아,완구/매트,미술놀이,기타미술놀이
4005,50004251,출산/육아,완구/매트,미술놀이,물감
4006,50004252,출산/육아,완구/매트,미술놀이,색연필
4007,50004253,출산/육아,완구/매트,미술놀이,색칠공부
4008,50004254,출산/육아,완구/매트,미술놀이,스케치북
4009,50006999,출산/육아,완구/매트,미술놀이,오리기
4010,50004255,출산/육아,완구/매트,미술놀이,이젤
4011,50006998,출산/육아,완구/매트,미술놀이,종이접기
4012,50004256,출산/육아,완구/매트,미술놀이,크레욜라
4013,50004257,출산/육아,완구/매트,미술놀이,크레파스
4014,50004246,출산/육아,완구/매트,미술놀이,클레이
4015,50004248,출산/육아,완구/매트,미술놀이,플레이콘/매직콘
4016,50005309,출산/육아,완구/매트,블록,기타블록
4017,50004258,출산/육아,완구/매트,블록,레고
4018,50004259,출산/육아,완구/매트,블록,빅블록
4019,50004260,출산/육아,완구/매트,블록,사각/십자블록
4020,50004261,출산/육아,완구/매트,블록,옥스포드
4021,50004262,출산/육아,완구/매트,블록,원목블록
4022,50004263,출산/육아,완구/매트,블록,자석블록
4023,50004264,출산/육아,완구/매트,블록,종이/소프트블록
4024,50004265,출산/육아,완구/매트,스포츠완구,골프
4025,50004266,출산/육아,완구/매트,스포츠완구,공/소프트볼
4026,50004644,출산/육아,완구/매트,스포츠완구,기타스포츠완구
4027,50004273,출산/육아,완구/매트,스포츠완구,농구대
4028,50004267,출산/육아,완구/매트,스포츠완구,볼링
4029,50004269,출산/육아,완구/매트,스포츠완구,스카이콩콩
4030,50004270,출산/육아,완구/매트,스포츠완구,스키/눈썰매
4031,50004271,출산/육아,완구/매트,스포츠완구,야구/캐치볼
4032,50004272,출산/육아,완구/매트,스포츠완구,축구대
4033,50004274,출산/육아,완구/매트,스포츠완구,트램펄린/덤블링
4034,50004275,출산/육아,완구/매트,스포츠완구,펀치백/권투
4035,50004276,출산/육아,완구/매트,스포츠완구,헬스기구
4036,50004277,출산/육아,완구/매트,스포츠완구,호핑볼/점핑볼
4037,50004645,출산/육아,완구/매트,승용완구,기타승용완구
4038,50004405,출산/육아,완구/매트,승용완구,붕붕카
4039,50004406,출산/육아,완구/매트,승용완구,스프링카
4040,50004407,출산/육아,완구/매트,승용완구,시소
4041,50004409,출산/육아,완구/매트,승용완구,왜건
4042,50004410,출산/육아,완구/매트,승용완구,전동차
4043,50004412,출산/육아,완구/매트,승용완구,지붕차
4044,50004413,출산/육아,완구/매트,승용완구,킥보드/씽씽이
4045,50004414,출산/육아,완구/매트,승용완구,트레일러
4046,50004415,출산/육아,완구/매트,승용완구,흔들말
4047,50004646,출산/육아,완구/매트,신생아/영유아완구,기타신생아/영유아완구
4048,50004419,출산/육아,완구/매트,신생아/영유아완구,딸랑이
4049,50004420,출산/육아,완구/매트,신생아/영유아완구,모빌
4050,50004425,출산/육아,완구/매트,신생아/영유아완구,베이비룸
4051,50004427,출산/육아,완구/매트,신생아/영유아완구,신생아완구세트
4052,50004422,출산/육아,완구/매트,신생아/영유아완구,아기걸음마
4053,50004421,출산/육아,완구/매트,신생아/영유아완구,아기체육관
4054,50004423,출산/육아,완구/매트,신생아/영유아완구,오뚝이
4055,50004424,출산/육아,완구/매트,신생아/영유아완구,치아발육기
4056,50004426,출산/육아,완구/매트,신생아/영유아완구,플레이매트
4057,50004429,출산/육아,완구/매트,언어/학습완구,기타언어/학습완구
4058,50004430,출산/육아,완구/매트,언어/학습완구,낱말카드/학습카드
4059,50004431,출산/육아,완구/매트,언어/학습완구,디지털학습완구
4060,50004435,출산/육아,완구/매트,언어/학습완구,유아용컴퓨터
4061,50004436,출산/육아,완구/매트,언어/학습완구,자석놀이
4062,50004437,출산/육아,완구/매트,언어/학습완구,학습벽보
4063,50004428,출산/육아,완구/매트,언어/학습완구,학습보드판
4064,50004443,출산/육아,완구/매트,역할놀이/소꿉놀이,가게놀이
4065,50004444,출산/육아,완구/매트,역할놀이/소꿉놀이,가사놀이
4066,50004438,출산/육아,완구/매트,역할놀이/소꿉놀이,공구놀이
4067,50004647,출산/육아,완구/매트,역할놀이/소꿉놀이,기타역할놀이/소꿉놀이
4068,50004439,출산/육아,완구/매트,역할놀이/소꿉놀이,낚시놀이
4069,50004440,출산/육아,완구/매트,역할놀이/소꿉놀이,모래놀이
4070,50004441,출산/육아,완구/매트,역할놀이/소꿉놀이,병원놀이
4071,50004442,출산/육아,완구/매트,역할놀이/소꿉놀이,소꿉놀이
4072,50004445,출산/육아,완구/매트,역할놀이/소꿉놀이,인형유모차
4073,50004446,출산/육아,완구/매트,역할놀이/소꿉놀이,주방놀이
4074,50004447,출산/육아,완구/매트,역할놀이/소꿉놀이,쿠킹토이
4075,50004448,출산/육아,완구/매트,역할놀이/소꿉놀이,화장놀이
4076,50004449,출산/육아,완구/매트,원목교구/가베,가베
4077,50004450,출산/육아,완구/매트,원목교구/가베,도미노
4078,50004451,출산/육아,완구/매트,원목교구/가베,도형쌓기
4079,50004452,출산/육아,완구/매트,원목교구/가베,롤러코스터
4080,50004453,출산/육아,완구/매트,원목교구/가베,셈놀이/숫자놀이판
4081,50004454,출산/육아,완구/매트,원목교구/가베,실꿰기/구슬꿰기
4082,50004455,출산/육아,완구/매트,원목교구/가베,원목큐브
4083,50004456,출산/육아,완구/매트,원목교구/가베,하노이탑
4084,50004416,출산/육아,완구/매트,유아/어린이자전거,다기능자전거
4085,50005415,출산/육아,완구/매트,유아/어린이자전거,밸런스자전거
4086,50004417,출산/육아,완구/매트,유아/어린이자전거,보조바퀴체인자전거
4087,50004418,출산/육아,완구/매트,유아/어린이자전거,세발자전거
4088,50004467,출산/육아,완구/매트,유아동퍼즐,구슬퍼즐
4089,50004475,출산/육아,완구/매트,유아동퍼즐,그림퍼즐
4090,50004648,출산/육아,완구/매트,유아동퍼즐,기타유아동퍼즐
4091,50004468,출산/육아,완구/매트,유아동퍼즐,도형퍼즐/칠교놀이
4092,50004474,출산/육아,완구/매트,유아동퍼즐,숫자퍼즐
4093,50004469,출산/육아,완구/매트,유아동퍼즐,원목/꼭지퍼즐
4094,50004470,출산/육아,완구/매트,유아동퍼즐,종이/입체퍼즐
4095,50004471,출산/육아,완구/매트,유아동퍼즐,직소퍼즐/액자
4096,50004473,출산/육아,완구/매트,유아동퍼즐,큐브/소마큐브
4097,50004484,출산/육아,완구/매트,음악/악기놀이,기타음악/악기놀이
4098,50004476,출산/육아,완구/매트,음악/악기놀이,나팔
4099,50004477,출산/육아,완구/매트,음악/악기놀이,드럼
4100,50004478,출산/육아,완구/매트,음악/악기놀이,마이크/노래방
4101,50004479,출산/육아,완구/매트,음악/악기놀이,멜로디언/키보드
4102,50004480,출산/육아,완구/매트,음악/악기놀이,실로폰
4103,50004481,출산/육아,완구/매트,음악/악기놀이,악기세트
4104,50004649,출산/육아,완구/매트,음악/악기놀이,타악기
4105,50004482,출산/육아,완구/매트,음악/악기놀이,피아노
4106,50004464,출산/육아,완구/매트,자연/과학완구,곤충학습
4107,50004457,출산/육아,완구/매트,자연/과학완구,공룡
4108,50004459,출산/육아,완구/매트,자연/과학완구,과학상자
4109,50004460,출산/육아,완구/매트,자연/과학완구,기초로봇
4110,50004458,출산/육아,완구/매트,자연/과학완구,동물학습
4111,50004461,출산/육아,완구/매트,자연/과학완구,망원경
4112,50004462,출산/육아,완구/매트,자연/과학완구,물로켓/고무동력기
4113,50004463,출산/육아,완구/매트,자연/과학완구,식물학습
4114,50004466,출산/육아,완구/매트,자연/과학완구,현미경
4115,50004209,출산/육아,완구/매트,작동완구,기차
4116,50004642,출산/육아,완구/매트,작동완구,기타작동완구
4117,50004208,출산/육아,완구/매트,작동완구,동물작동완구
4118,50004210,출산/육아,완구/매트,작동완구,로봇
4119,50004211,출산/육아,완구/매트,작동완구,로봇강아지
4120,50009362,출산/육아,완구/매트,작동완구,메카드시리즈
4121,50004213,출산/육아,완구/매트,작동완구,비행기
4122,50004216,출산/육아,완구/매트,작동완구,오토바이
4123,50004212,출산/육아,완구/매트,작동완구,자동차
4124,50004217,출산/육아,완구/매트,작동완구,장난감총
4125,50006843,출산/육아,완구/매트,작동완구,팽이
4126,50004218,출산/육아,완구/매트,작동완구,헬기
4127,50000343,출산/육아,완구/매트,캐릭터카드/딱지,
4128,50000695,출산/육아,외출용품,기저귀가방,
4129,50000704,출산/육아,외출용품,기타외출용품,
4130,50000702,출산/육아,외출용품,망토/워머,
4131,50000703,출산/육아,외출용품,미아방지용품,
4132,50000701,출산/육아,외출용품,슬링,
4133,50000692,출산/육아,외출용품,아기띠,
4134,50000694,출산/육아,외출용품,아기띠침받이,
4135,50000693,출산/육아,외출용품,아기띠쿨러/패드,
4136,50000698,출산/육아,외출용품,포대기/처네,
4137,50000697,출산/육아,외출용품,힙시트,
4138,50000610,출산/육아,위생/건강용품,기저귀휴지통,
4139,50000611,출산/육아,위생/건강용품,분통/파우더통,
4140,50000608,출산/육아,위생/건강용품,유아마스크,
4141,50000603,출산/육아,위생/건강용품,유아면봉,
4142,50000601,출산/육아,위생/건강용품,유아변기/커버,
4143,50000606,출산/육아,위생/건강용품,유아손세정제,
4144,50000604,출산/육아,위생/건강용품,유아손톱가위/손톱깎이,
4145,50000612,출산/육아,위생/건강용품,유아이발용품,
4146,50000624,출산/육아,위생/건강용품,유아항균팩,
4147,50000613,출산/육아,위생/건강용품,제균스프레이,
4148,50000614,출산/육아,위생/건강용품,콧물흡입기,
4149,50000615,출산/육아,위생/건강용품,키재기,
4150,50000616,출산/육아,위생/건강용품,투약기,
4151,50000617,출산/육아,위생/건강용품,해열시트,
4152,50005406,출산/육아,유모차,쌍둥이용,
4153,50005407,출산/육아,유모차,유모차/카시트 세트,
4154,50003875,출산/육아,유모차,유모차용품,기타유모차용품
4155,50003868,출산/육아,유모차,유모차용품,유모차걸이
4156,50003873,출산/육아,유모차,유모차용품,유모차목쿠션/블랭킷
4157,50003866,출산/육아,유모차,유모차용품,유모차보호대/안전바
4158,50003864,출산/육아,유모차,유모차용품,유모차시트
4159,50003871,출산/육아,유모차,유모차용품,유모차장난감
4160,50003867,출산/육아,유모차,유모차용품,유모차정리망/정리함
4161,50003865,출산/육아,유모차,유모차용품,유모차커버
4162,50003870,출산/육아,유모차,유모차용품,유모차풋머프
4163,50005303,출산/육아,유모차,유모차용품,유모차햇빛가리개
4164,50003872,출산/육아,유모차,유모차용품,유모차홀더
4165,50000687,출산/육아,유모차,절충형/디럭스형,
4166,50000686,출산/육아,유모차,초경량/휴대용,
4167,50000473,출산/육아,유아가구,기저귀정리함,
4168,50000476,출산/육아,유아가구,기타유아가구,
4169,50000590,출산/육아,유아가구,유아공부상,
4170,50000592,출산/육아,유아가구,유아소파,
4171,50000598,출산/육아,유아가구,유아옷걸이,
4172,50000591,출산/육아,유아가구,유아의자,
4173,50000593,출산/육아,유아가구,유아이유식의자,
4174,50000589,출산/육아,유아가구,유아책상,
4175,50000587,출산/육아,유아가구,유아침대,
4176,50000600,출산/육아,유아가구,장난감정리함,
4177,50007129,출산/육아,유아동 주얼리,귀걸이,
4178,50007128,출산/육아,유아동 주얼리,목걸이,
4179,50007132,출산/육아,유아동 주얼리,순금돌반지,
4180,50007133,출산/육아,유아동 주얼리,순금주얼리,
4181,50007134,출산/육아,유아동 주얼리,주얼리세트,
4182,50007130,출산/육아,유아동 주얼리,팔찌,
4183,50007131,출산/육아,유아동 주얼리,펜던트,
4184,50007138,출산/육아,유아동언더웨어/잠옷,내의/내복,
4185,50007139,출산/육아,유아동언더웨어/잠옷,러닝,
4186,50007142,출산/육아,유아동언더웨어/잠옷,러닝팬티세트,
4187,50007145,출산/육아,유아동언더웨어/잠옷,배변훈련팬티,
4188,50007141,출산/육아,유아동언더웨어/잠옷,브라,
4189,50007143,출산/육아,유아동언더웨어/잠옷,브라팬티세트,
4190,50007144,출산/육아,유아동언더웨어/잠옷,속치마/속바지,
4191,50007137,출산/육아,유아동언더웨어/잠옷,수면조끼,
4192,50007136,출산/육아,유아동언더웨어/잠옷,잠옷/홈웨어,
4193,50007140,출산/육아,유아동언더웨어/잠옷,팬티,
4194,50007123,출산/육아,유아동의류,공주드레스,
4195,50007118,출산/육아,유아동의류,교복,
4196,50000409,출산/육아,유아동의류,니트/스웨터,
4197,50000413,출산/육아,유아동의류,드레스,
4198,50007116,출산/육아,유아동의류,레깅스,
4199,50007125,출산/육아,유아동의류,레인코트,
4200,50000411,출산/육아,유아동의류,바지,
4201,50007121,출산/육아,유아동의류,발레복/댄스복,
4202,50000536,출산/육아,유아동의류,블라우스,
4203,50000271,출산/육아,유아동의류,상하세트,
4204,50007114,출산/육아,유아동의류,셔츠/남방,
4205,50000412,출산/육아,유아동의류,스커트,
4206,50007120,출산/육아,유아동의류,스키복,
4207,50000414,출산/육아,유아동의류,원피스,
4208,50000418,출산/육아,유아동의류,재킷,
4209,50000419,출산/육아,유아동의류,점퍼,
4210,50007117,출산/육아,유아동의류,점프슈트,
4211,50000415,출산/육아,유아동의류,정장,
4212,50000270,출산/육아,유아동의류,조끼,
4213,50007115,출산/육아,유아동의류,청바지,
4214,50000410,출산/육아,유아동의류,카디건,
4215,50007122,출산/육아,유아동의류,코스튬의상,
4216,50000420,출산/육아,유아동의류,코트,
4217,50000416,출산/육아,유아동의류,트레이닝복,
4218,50000535,출산/육아,유아동의류,티셔츠,
4219,50007124,출산/육아,유아동의류,패밀리룩,
4220,50007119,출산/육아,유아동의류,한복,
4221,50004206,출산/육아,유아동잡화,가방,미아방지가방
4222,50004203,출산/육아,유아동잡화,가방,백팩
4223,50004201,출산/육아,유아동잡화,가방,신발주머니/보조가방
4224,50004205,출산/육아,유아동잡화,가방,캐리어백
4225,50004204,출산/육아,유아동잡화,가방,크로스백
4226,50004202,출산/육아,유아동잡화,가방,토트백/숄더백
4227,50000351,출산/육아,유아동잡화,귀마개,
4228,50000269,출산/육아,유아동잡화,기타유아동잡화,
4229,50000357,출산/육아,유아동잡화,넥타이,
4230,50000349,출산/육아,유아동잡화,모자,
4231,50000352,출산/육아,유아동잡화,목도리,
4232,50000227,출산/육아,유아동잡화,벨트/멜빵,
4233,50000358,출산/육아,유아동잡화,선글라스,
4234,50000353,출산/육아,유아동잡화,스카프,
4235,50004040,출산/육아,유아동잡화,신발,구두
4236,50004039,출산/육아,유아동잡화,신발,보행기신발
4237,50004041,출산/육아,유아동잡화,신발,부츠/털신
4238,50004042,출산/육아,유아동잡화,신발,샌들
4239,50005465,출산/육아,유아동잡화,신발,슬리퍼
4240,50004199,출산/육아,유아동잡화,신발,실내화
4241,50004200,출산/육아,유아동잡화,신발,아쿠아슈즈
4242,50004198,출산/육아,유아동잡화,신발,운동화
4243,50005466,출산/육아,유아동잡화,신발,장화
4244,50006383,출산/육아,유아동잡화,신발,젤리슈즈
4245,50000356,출산/육아,유아동잡화,앞치마/토시/두건,
4246,50000223,출산/육아,유아동잡화,양말,
4247,50000226,출산/육아,유아동잡화,우산,
4248,50000350,출산/육아,유아동잡화,장갑,
4249,50000348,출산/육아,유아동잡화,지갑,
4250,50007126,출산/육아,유아동잡화,타이즈,
4251,50007113,출산/육아,유아동잡화,헤어액세서리,헤어끈
4252,50007111,출산/육아,유아동잡화,헤어액세서리,헤어밴드
4253,50007112,출산/육아,유아동잡화,헤어액세서리,헤어핀
4254,50000367,출산/육아,유아발육용품,바운서/흔들침대,
4255,50000368,출산/육아,유아발육용품,보행기,
4256,50000369,출산/육아,유아발육용품,쏘서,
4257,50000370,출산/육아,유아발육용품,점퍼루,
